18.35897636	91.06356049	-1
6.012588024	108.6192245	-1
8.591284752	109.4630814	-1
29.97604179	7.599957943	-1
29.89677811	58.76100159	-1
13.55470371	118.8256989	-1
29.29695892	77.75883484	-1
14.29905701	74.56991577	-1
14.52883625	116.4088745	-1
16.98602676	75.42061615	-1
16.98602676	75.42061615	-1
17.47501755	112.0122147	-1
29.82221413	46.32502747	-1
18.48966026	91.30718994	-1
20.2460556	69.01292419	-1
21.41181183	29.47762299	-1
21.87859344	53.866436	-1
22.68391991	13.81194782	-1
22.70853615	59.8727417	-1
22.70853615	59.8727417	-1
3.153610706	50.1557312	-1
38.62963867	78.08079529	-1
5.706363201	53.55546188	-1
29.12975121	56.39439011	-1
36.34340668	56.29503632	-1
7.405861855	43.57660294	-1
7.984876633	111.1995697	-1
8.039205551	49.86534882	-1
33.30796051	73.85337067	-1
33.07123184	67.03252411	-1
32.48913956	94.45201111	-1
32.17490768	80.28465271	-1
32.48913956	94.45201111	-1
32.25550461	54.56101608	-1
56.18032837	75.33313751	-1
14.11510468	107.1432571	-1
56.18032837	75.33313751	-1
14.9665184	42.24627686	-1
15.30566597	111.5992508	-1
15.30566597	111.5992508	-1
20.56494331	59.24017715	-1
19.50916862	73.43664551	-1
23.95195198	97.9031601	-1
53.78979111	73.313797	-1
48.47808838	69.46086884	-1
48.3989296	16.3987484	-1
55.04810333	52.98979568	-1
43.77618027	73.33701324	-1
31.86546516	62.19912338	-1
29.35344124	60.91625595	-1
46.16469574	20.28317451	-1
58.85746384	2.392140627	-1
58.85746384	2.392140627	-1
55.5235405	70.95529175	-1
55.19251251	49.06267929	-1
36.15686798	55.59578323	-1
53.78979111	73.313797	-1
2.429030895	5.583422184	-1
12.74721622	60.9827919	-1
46.18814468	50.07062531	-1
4.593633652	86.88579559	-1
6.264169693	100.9141235	-1
8.803003311	98.07475281	-1
47.04654312	21.63233376	-1
14.08458614	77.45518494	-1
30.15916252	24.60413742	-1
42.08972168	6.821824074	-1
15.36954117	105.2749481	-1
60.48472214	12.3569212	-1
17.98781967	41.37070847	-1
18.29226494	54.6512413	-1
19.51700211	37.78296661	-1
53.91459656	21.99369812	-1
19.98726463	24.87991142	-1
52.91455078	11.80026627	-1
22.48293877	31.36159325	-1
33.53162003	22.78240204	-1
33.65657425	106.5638351	-1
60.48472214	12.3569212	-1
51.89614105	21.90443802	-1
14.91211319	23.47721672	-1
14.91211319	23.47721672	-1
59.3096199	124.8718414	-1
21.00245285	39.13996506	-1
21.09469795	28.20724487	-1
52.29104233	67.75970459	-1
51.61874771	107.7770233	-1
49.09252548	120.5228271	-1
27.78351402	60.2973938	-1
48.6854744	102.7449951	-1
47.87355042	115.8560181	-1
46.69257736	49.7997818	-1
24.11231232	62.68160629	-1
46.60516357	20.15935516	-1
25.90701485	66.04654694	-1
26.28559685	113.039856	-1
23.01074409	29.41142273	-1
46.60516357	20.15935516	-1
28.33713722	47.83319473	-1
28.75571823	23.06623459	-1
51.542099	68.83804321	1
49.6165657	51.16174316	1
49.31912613	80.04654694	1
49.31912613	80.04654694	1
49.23241806	60.23402786	1
53.02391434	53.05173111	1
49.02230453	40.77991486	1
32.27371597	10.99818707	1
32.17140961	7.175539017	1
9.392439842	52.41249847	1
12.67648029	55.1510582	1
13.13152218	93.38945007	1
13.13152218	93.38945007	1
13.18781853	60.69415283	1
47.09098434	100.5621567	1
14.72452259	92.19303131	1
14.72452259	92.19303131	1
15.03762913	81.14259338	1
16.37294006	67.31924438	1
16.72381401	8.171679497	1
16.72381401	8.171679497	1
32.17140961	7.175539017	1
18.29332733	5.033154964	1
18.29332733	5.033154964	1
20.07659149	66.32051849	1
20.71751595	85.16991425	1
21.09712219	30.00414848	1
7.673176289	53.06863403	1
9.928276062	57.00318146	1
9.928276062	57.00318146	1
13.50634384	48.97145462	1
15.83787155	71.98375702	1
18.45685005	40.30226898	1
20.04982758	19.46571732	1
21.67180061	103.7981796	1
21.90827179	44.79257202	1
23.66721916	25.17037392	1
24.02830505	109.0455933	1
24.02830505	109.0455933	1
24.07888222	28.87099075	1
25.82048988	98.02406311	1
25.82048988	98.02406311	1
26.58212471	22.93301964	1
28.69320107	66.57688904	1
29.61516571	25.33491516	1
29.68244171	70.15635681	1
31.41309357	54.87371826	1
6.854374886	52.30781937	1
7.743316174	58.98791885	1
8.041466713	45.52827835	1
8.041466713	45.52827835	1
8.041466713	45.52827835	1
9.906262398	63.39765167	1
9.906262398	63.39765167	1
11.66249943	9.457003593	1
12.55492401	58.7604599	1
18.15962791	66.95697021	1
20.89330101	106.5137939	1
21.36021614	23.98997498	1
25.04055595	77.36235046	1
25.04055595	77.36235046	1
27.57334709	98.84076691	1
29.0125351	93.0296936	1
29.8745575	112.094574	1
30.25745201	26.10503006	1
30.64589119	32.87199402	1
31.90544319	83.44200897	1
6.854374886	52.30781937	1
7.743316174	58.98791885	1
8.041466713	45.52827835	1
8.041466713	45.52827835	1
8.041466713	45.52827835	1
9.906262398	63.39765167	1
9.906262398	63.39765167	1
11.66249943	9.457003593	1
12.55492401	58.7604599	1
18.15962791	66.95697021	1
20.89330101	106.5137939	1
21.36021614	23.98997498	1
25.04055595	77.36235046	1
25.04055595	77.36235046	1
27.57334709	98.84076691	1
29.0125351	93.0296936	1
29.8745575	112.094574	1
30.25745201	26.10503006	1
30.64589119	32.87199402	1
31.90544319	83.44200897	1
18.51739311	45.88820648	1
41.62255859	67.22963715	1
59.51970291	69.43648529	1
56.26533508	45.2830162	1
15.22302055	61.85834122	1
17.73114014	49.47774124	1
53.76461029	61.40134048	1
18.51739311	45.88820648	1
59.72603607	58.11391449	1
18.57102013	65.09736633	1
18.57102013	65.09736633	1
51.67709732	89.6576004	1
51.67709732	89.6576004	1
51.542099	68.83804321	1
49.6165657	51.16174316	1
49.31912613	80.04654694	1
49.31912613	80.04654694	1
49.23241806	60.23402786	1
53.02391434	53.05173111	1
49.02230453	40.77991486	1
32.27371597	10.99818707	1
32.17140961	7.175539017	1
9.392439842	52.41249847	1
12.67648029	55.1510582	1
13.13152218	93.38945007	1
13.13152218	93.38945007	1
13.18781853	60.69415283	1
47.09098434	100.5621567	1
14.72452259	92.19303131	1
14.72452259	92.19303131	1
15.03762913	81.14259338	1
16.37294006	67.31924438	1
16.72381401	8.171679497	1
16.72381401	8.171679497	1
32.17140961	7.175539017	1
18.29332733	5.033154964	1
18.29332733	5.033154964	1
20.07659149	66.32051849	1
20.71751595	85.16991425	1
21.09712219	30.00414848	1
7.673176289	53.06863403	1
9.928276062	57.00318146	1
9.928276062	57.00318146	1
13.50634384	48.97145462	1
15.83787155	71.98375702	1
18.45685005	40.30226898	1
20.04982758	19.46571732	1
21.67180061	103.7981796	1
21.90827179	44.79257202	1
23.66721916	25.17037392	1
24.02830505	109.0455933	1
24.02830505	109.0455933	1
24.07888222	28.87099075	1
25.82048988	98.02406311	1
25.82048988	98.02406311	1
26.58212471	22.93301964	1
28.69320107	66.57688904	1
29.61516571	25.33491516	1
29.68244171	70.15635681	1
31.41309357	54.87371826	1
